deal_id,legacy_id,date,target,deal_status,closing_date,categories,region,country,classification,confidence,recommended_treatment,direct_company_ids,direct_company_names,target_company_ids,target_company_names,platform_company_ids,platform_company_names,source_candidate_company_ids,source_candidate_company_names,all_supported_company_ids,all_supported_company_names,supporting_source_urls,ambiguity_reasons,classification_reason,snapshot_sha256
cmnva46gj05fbm8lz0ixq5qcr,INF-2026-032,2026-01-05T13:00:00.000Z,Balfour Beatty Infrastructure Assets,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",68828da4b9aa069e12f7a1c6252cfbc7316d5c11f2463339f838fab34257d781
cmnva494j05gam8lzu5ueqs0l,INF-2026-067,2026-01-05T14:00:00.000Z,G.Network,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",0cacb83e94014fcdfe7b1761e457c4a576208838ed52bcd5bf158b62e6b0da4e
cmnva44zq05esm8lz8elpwcvh,INF-2026-013,2026-01-06T13:00:00.000Z,Cordelio Power,CLOSED,2026-04-02T12:00:00.000Z,ACQUISITION_BUYOUT,NORTH_AMERICA,Canada,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0yp200xvm8lzue3btvd8,Cordelio Power,cmnva0yp200xvm8lzue3btvd8,Cordelio Power,cmoqbyqsa00ef171fswry13u5; cmnva0stf00nzm8lz2pthnja0,Pattern Energy Group; Pattern Energy Group LP,cmnva0yp200xvm8lzue3btvd8; cmoqbyqsa00ef171fswry13u5; cmnva0stf00nzm8lz2pthnja0,Cordelio Power; Pattern Energy Group; Pattern Energy Group LP,cmnva0yp200xvm8lzue3btvd8; cmoqbyqsa00ef171fswry13u5; cmnva0stf00nzm8lz2pthnja0,Cordelio Power; Pattern Energy Group; Pattern Energy Group LP,https://patternenergy.com/pattern-energy-announces-completion-of-acquisition-of-cordelio-power/; https://www.mccarthy.ca/en/experience/cordelio-power-enters-into-definitive-agreement-in-connection-with-its-sale-to-pattern-energy-group,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,362388c6747005f8d18339e3467dc841a98d6406ef80f4fd86f1dfd7e451c696
cmnva475e05fkm8lz9ug5ngij,INF-2026-041,2026-01-06T13:00:00.000Z,Alliance Technical Group,CLOSED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0x0m00uwm8lzcv0jn3gr,Alliance Technical Group,cmnva0x0m00uwm8lzcv0jn3gr,Alliance Technical Group,,,cmnva0x0m00uwm8lzcv0jn3gr,Alliance Technical Group,cmnva0x0m00uwm8lzcv0jn3gr,Alliance Technical Group,https://www.blackstone.com/news/press/blackstone-energy-transition-partners-announces-acquisition-of-alliance-technical-group/,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,3ae399ee378feb646c72f71b4f84e3b7ab861f3ad5fd54f11df76d61e5eda5ad
cmnva481y05fwm8lzoylo9jkb,INF-2026-053,2026-01-07T13:00:00.000Z,Ramudden Global,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,Sweden,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",36f47bb82561be157b600e6d2c0a3da600f40680a3d10924b844c1db534e8fdf
cmnva497i05gbm8lzju0dk35l,INF-2026-068,2026-01-07T14:00:00.000Z,Global Technical Realty (GTR),ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,Singapore,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",87b36fa89fab6e550c5ad871a66a1f4703f418f5d7aec29fb257ac320e42ed79
cmnva442z05egm8lz6wd0dpdc,INF-2026-001,2026-01-08T13:00:00.000Z,12 MW Solar Operating Portfolio,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,https://www.businesswire.com/news/home/20260108020262/en/Altus-Power-Acquires-12-MW-of-Commercial-Scale-Solar-Assets-Across-Four-States,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",2da16ca2a0023e15b2f88f26281e14e9e8a89646f1be3ddb992ef7360473eb66
cmnva47ol05frm8lz0euiarxg,INF-2026-048,2026-01-08T13:00:00.000Z,Corelink Rail Infrastructure,ANNOUNCED,,SALE_BUYOUT,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",7e735a8a899e1b65c4ed0967b146fcef103e5c847cb055a1f110fe1fc09f34f1
cmnva47tr05ftm8lzduq9ww8w,INF-2026-050,2026-01-08T14:00:00.000Z,iPark,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9ef767a4e0404f917b7ae7108acdd56c2ab2855191438aa462e47b378f84cf04
cmnva48ld05g3m8lzuswzp61q,INF-2026-060,2026-01-08T15:00:00.000Z,Emsere,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,EUROPE,Netherlands,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",852cc405235dc4ab01ac7db02d4215a47aafa228b9004420e0fc28a2e915ac0e
cmnva49l605ggm8lzajhqvnck,INF-2026-073,2026-01-08T15:00:00.000Z,Ntirety,ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0p8w00ifm8lzgr7rb29q,11:11 Systems,cmnva0p8w00ifm8lzgr7rb29q,11:11 Systems,cmnva0p8w00ifm8lzgr7rb29q,11:11 Systems,https://www.globenewswire.com/news-release/2026/01/08/3215407/0/en/11-11-Systems-Successfully-Completes-Acquisition-of-Ntirety.html,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",e2009cbb0b30d34a886719b2178ba37229aa5b16b32ab2397f78d4cd4025c0dd
cmnva46e605fam8lz6vmwy0qb,INF-2026-031,2026-01-12T13:00:00.000Z,Vibrant Energy,ANNOUNCED,,SALE_BUYOUT,ASIA_PACIFIC,India,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",21b0718d084924d2370c527fc114803d1de94d229087e4f47ec9f24a4410ec9e
cmnva445r05ehm8lzgok1qvm9,INF-2026-002,2026-01-13T13:00:00.000Z,93 MWp Solar Portfolio (Thailand),ANNOUNCED,,ACQUISITION_BUYOUT,ASIA_PACIFIC,Thailand,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f88b68c17bef8cd3ea94740e74a32939adc0c6b51edcd877f6ae516bcc3821e7
cmnva44j105emm8lzcbc977p5,INF-2026-007,2026-01-13T13:00:00.000Z,730 MW US Solar & Wind Portfolio,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,SOURCE_LINKED_REVIEW_CANDIDATE,MEDIUM,MANUAL_RELATIONSHIP_REVIEW,,,,,,,cmnva0utv00rgm8lzrtusbpnk,ENGIE United States renewables partnership portfolio,cmnva0utv00rgm8lzrtusbpnk,ENGIE United States renewables partnership portfolio,https://www.engie-na.com/engie-expands-ares-partnership-730mw-renewables/,,"The deal and company share a source URL, but the current evidence does not prove a target or platform relationship.",fe434298679c36890967cd038cd68f13607467aa84cef8008c706861b159bf3b
cmnva44ge05elm8lzk2lp6hgl,INF-2026-006,2026-01-13T14:00:00.000Z,381 MW Onshore Wind Portfolio,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,Europe,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",e32bef0ecc2642d94346283855f1b4298f492f7e65b935e64d5378e75f26634b
cmnva44oj05eom8lzbq18th7y,INF-2026-009,2026-01-13T15:00:00.000Z,ACEA Solar JV,ANNOUNCED,,JOINT_VENTURE,EUROPE,Italy,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",c979c1d92ca1e74d5bf86f4cfcacaa3bb993a8c606b837683c4e0fb27c9e2bab
cmnva48ae05fzm8lz17ftxvlt,INF-2026-056,2026-01-13T16:00:00.000Z,49 Nordic Social Infrastructure Assets,ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,Nordics,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",4b69902c08e725cf9bc75515b7ce3310bb545fe7794ff74dcfc944f9be1b81be
cmnva44lv05enm8lztiqin4qr,INF-2026-008,2026-01-14T13:00:00.000Z,ABIO,ANNOUNCED,,PLATFORM_LAUNCH,EUROPE,Spain,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6aab0fd6f90798bfa4ff0edb061263f914c9a3fc3bd6c9ae375e23c6927edfae
cmnva45rm05f2m8lz2wn7eamf,INF-2026-023,2026-01-14T13:00:00.000Z,Norfolk Vanguard East & West,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",1e09daa2a11442c4b9bcd118c647cd8e8e1011c7a65433c3ded10d0fdaf8d13d
cmnva48wm05g7m8lzax0vp6hv,INF-2026-064,2026-01-14T14:00:00.000Z,Celeste,ANNOUNCED,,ACQUISITION_MAJORITY_STAKE; SALE_MAJORITY_STAKE,EUROPE,France,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6fe8c5d7e3741651cb94ed64ac1db240e90e3bd7d90cd4ae07ffa9639242b85c
cmnva44b605ejm8lzidnoheqg,INF-2026-004,2026-01-15T13:00:00.000Z,105 MW In-Construction Solar Project,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,https://www.businesswire.com/news/home/20260115191753/en/Altus-Power-Acquires-105MW-DC-of-In-Construction-Solar-Projects-from-Cordelio-Power,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",5d6693a1dd725ec6a82e4fb5c27756320448f94c30c14ff27b0cb88aabe36962
cmnva44ra05epm8lzgdxingu7,INF-2026-010,2026-01-15T13:00:00.000Z,ANZA Power,ANNOUNCED,,PLATFORM_LAUNCH,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f2365f5e5ca6d04f21194ddc7d6a79cdd2f9fed867028abbd67c820df6d7eb98
cmnva452h05etm8lzpwozr1ef,INF-2026-014,2026-01-15T14:00:00.000Z,Cornerstone Generation,CLOSED,2026-06-15T12:00:00.000Z,SALE_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0o2q00gim8lzgib5tltb,Cornerstone Generation,cmnva0o2q00gim8lzgib5tltb,Cornerstone Generation,,,cmnva0o2q00gim8lzgib5tltb,Cornerstone Generation,cmnva0o2q00gim8lzgib5tltb,Cornerstone Generation,https://ir.talenenergy.com/news-releases/news-release-details/talen-energy-continues-portfolio-expansion-acquisition; https://ir.talenenergy.com/node/9436/pdf; https://www.ecpgp.com/equity/portfolio/cornerstone-generation; https://www.sec.gov/Archives/edgar/data/1622536/000162253626000048/tln-20260615.htm,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,bbe7f0d084e04c22f47fd21ceea565d1ddb9fb045d9c48952a99288656d5d3d2
cmnva463505f6m8lzs5kef3dl,INF-2026-027,2026-01-15T15:00:00.000Z,Prospect Power,CLOSED,,ACQUISITION_BUYOUT; SALE_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0ug900qsm8lzme2wh1pa,Prospect Power,cmnva0ug900qsm8lzme2wh1pa,Prospect Power,,,cmnva0ug900qsm8lzme2wh1pa,Prospect Power,cmnva0ug900qsm8lzme2wh1pa,Prospect Power,https://www.businesswire.com/news/home/20260115405115/en/Elevate-Acquires-Prospect-Power-Storage-a-150-MW-Battery-Asset-in-Northern-Virginia,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,5b260ab22c4a91c9fa973bef98b109a029f970ddd2a20d707027cd7d0853a5df
cmnva48d605g0m8lz4x3khz9x,INF-2026-057,2026-01-15T16:00:00.000Z,Awelon Healthcare,ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",17cdc33cc7aa7b8088dbf6fb593a593ca60ce3e9a43a17bbc31f1207a63fc08f
cmnva47au05fmm8lz9wtxbps8,INF-2026-043,2026-01-19T13:00:00.000Z,Altavair,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,SOURCE_LINKED_REVIEW_CANDIDATE,MEDIUM,MANUAL_RELATIONSHIP_REVIEW,,,,,,,cmnva14ko017nm8lzwcj9kf3f,"Altavair, L.P. / Altitude Aircraft Leasing",cmnva14ko017nm8lzwcj9kf3f,"Altavair, L.P. / Altitude Aircraft Leasing",https://www.altavair.com/2026/01/19/kkr-increases-ownership-stake-in-altavair/,,"The deal and company share a source URL, but the current evidence does not prove a target or platform relationship.",2a9e9c5803a4e40b546f9fc83e815d0f04b7077de968898604890a9bf7359c2d
cmnva45gh05eym8lzbj5soow1,INF-2026-019,2026-01-20T13:00:00.000Z,Furukraft Wind Farm,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,Sweden,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",51321fd5bf3f453c54c8dda7f3c6835a20612798dd2e73429c5d7c555edf85e1
cmnva46zq05fim8lzjnvgtrcm,INF-2026-039,2026-01-20T14:00:00.000Z,Exolum,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,Spain,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",a46b34c8e6968e1b577620c4af24a9511a807c38f8ba86eb1a5250e560c2744c
cmnva49ny05ghm8lz7mlcraac,INF-2026-075,2026-01-20T15:00:00.000Z,Skyline JV (Vantage Data Centers),ANNOUNCED,,SALE_MINORITY_STAKE,ASIA_PACIFIC,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",2f6c57d732f8b35095e2dc212b65d266a71c81aa536e5aabc4851a83a602ee5a
cmnva45aq05ewm8lzt18s2gh4,INF-2026-017,2026-01-21T13:00:00.000Z,FAS Renewables / Zahra Energy,ANNOUNCED,,ACQUISITION_BUYOUT,MIDDLE_EAST_AFRICA,Middle East,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",7b942039f997cf60c0b6e0dedd62815ad8bd86aa190704e53d82a7a96caea1e0
cmnva45dp05exm8lza9a8dgqm,INF-2026-018,2026-01-21T14:00:00.000Z,Flexitricity,ANNOUNCED,,SALE_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8835e4c08fdd249c07578d475d4f82c3fe7924cec71c1f7a2ccc7bae9287deff
cmnva47wi05fum8lzajxrlld9,INF-2026-051,2026-01-23T13:00:00.000Z,Norwegian Travel Assets,ANNOUNCED,,ACQUISITION_BUYOUT; SALE_CARVE_OUT,EUROPE,Norway,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",478d26b6486d3dbf7e65da0b2a73710b27ae4a149ede712daa43b6b7dd69884a
cmnva448e05eim8lzwberbpjy,INF-2026-003,2026-01-26T13:00:00.000Z,Catalyze,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0sxp00o7m8lzb1vu9rrr,Catalyze,cmnva0sxp00o7m8lzb1vu9rrr,Catalyze,,,cmnva0sxp00o7m8lzb1vu9rrr,Catalyze,cmnva0sxp00o7m8lzb1vu9rrr,Catalyze,https://catalyze.com/2026/01/26/catalyze-closes-100-mw-distributed-solar-tax-equity-financing-with-rbc/,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,a17e86caa4df52cbe2bad9f8bd529b20c1071a24d5963a15a408e5aa7bb78b3d
cmnva44u105eqm8lzkiwi1l01,INF-2026-011,2026-01-26T13:00:00.000Z,Arlington Industries,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,United Kingdom,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0x1600uxm8lzd32susr5,Arlington Industries,cmnva0x1600uxm8lzd32susr5,Arlington Industries,,,cmnva0x1600uxm8lzd32susr5,Arlington Industries,cmnva0x1600uxm8lzd32susr5,Arlington Industries,https://www.blackstone.com/news/press/blackstone-announces-agreement-to-acquire-arlington-industries/,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,1c871f5b24206d724db58ef2cc825330a9dcca16ade6c7d3e41367cd0d3b675c
cmnva472e05fjm8lz4z3vbe8n,INF-2026-040,2026-01-26T14:00:00.000Z,Rio Grande LNG Trains 4 & 5,ANNOUNCED,,SALE_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",c8ae8b799c695d59dd9b4a11bb52b3b3d8a627d278c01ce716106a66675881f4
cmnva48za05g8m8lzhey7mnpa,INF-2026-065,2026-01-26T15:00:00.000Z,Cogeco Communications,ANNOUNCED,,SALE_MINORITY_STAKE,NORTH_AMERICA,Canada,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f74dd0b54d91223231e9790ae2c62b226e9d4e1a1444c0c0f08c5e5033adfe9f
cmnva457y05evm8lz1j9vtljq,INF-2026-016,2026-01-27T13:00:00.000Z,EQUANS Infra & Mobility,ANNOUNCED,,JOINT_VENTURE,EUROPE,Netherlands,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",27dcfa14f988c01da8f9a8008a19d22edc1b76d6aeb33e31b728039468f00ef2
cmnva47ge05fom8lzu8s8ja1o,INF-2026-045,2026-01-27T13:00:00.000Z,APP Jet Center,ANNOUNCED,,SALE_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",b1ab627dd9283b3777995154cd8ce7cefd18ac1e5b9d0a078ac26cc3f0d4e476
cmnva45x505f4m8lzr9qvk2o5,INF-2026-025,2026-01-28T13:00:00.000Z,Minnesota Community Solar Portfolio,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,cmnva0lko00cgm8lzvfuf5g7l,Altus Power,https://www.businesswire.com/news/home/20260128359646/en/Altus-Power-Announces-Acquisition-of-Community-Solar-Projects-in-Minnesota,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",2298cc4b805fa28f908b3d4116a2ad6e243b4652e8ade157b62fc3d12a1032ca
cmnva46u905fgm8lzbaful3nw,INF-2026-037,2026-01-28T14:00:00.000Z,Mainswest & Centillion Solutions,ANNOUNCED,,ACQUISITION_BOLT_ON,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9ec2f90d255ed4fe06b936319738ef95fd38f42f4f56e88896c817b52b034644
cmnva484q05fxm8lzjdsx0bfk,INF-2026-054,2026-01-28T15:00:00.000Z,United Ports,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,MIDDLE_EAST_AFRICA,United Arab Emirates,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",f81ba488fd88c28c0f9e65e725ea14dc2c0bb06343df72b395f6f4d12823cea7
cmnva46j805fcm8lzxnw2878y,INF-2026-033,2026-01-29T13:00:00.000Z,Brazilian Electricity Transmission Concession,ANNOUNCED,,SALE_BUYOUT,LATIN_AMERICA,Brazil,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",4f26a34af68bdd569dc3740d27e50701311ddf22ca85abae537efeae297c63e0
cmnva49ii05gfm8lzwp4e1xfu,INF-2026-072,2026-01-29T14:00:00.000Z,North American Data Center Portfolio,ANNOUNCED,,SALE_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6e080c4e788c57104015b2c883c2a960df372065626be4e84bf2147eb81494f9
cmnva468m05f8m8lzii0n9zaq,INF-2026-029,2026-01-30T13:00:00.000Z,US Wind & Solar Portfolio,ANNOUNCED,,SALE_MAJORITY_STAKE,NORTH_AMERICA,United States,SOURCE_LINKED_REVIEW_CANDIDATE,MEDIUM,MANUAL_RELATIONSHIP_REVIEW,,,,,,,cmoqby8li00ao171flqpuqq6j; cmnva0nyo00gbm8lz6vln8d8d,"Luminace; Luminace Holdings, LLC",cmoqby8li00ao171flqpuqq6j; cmnva0nyo00gbm8lz6vln8d8d,"Luminace; Luminace Holdings, LLC",https://bep.brookfield.com/press-releases/bep/brookfield-renewable-reports-strong-2025-results-and-announces-5-distribution,,"The deal and company share a source URL, but the current evidence does not prove a target or platform relationship.",57a1b8d4455fb3010004eb60e6ef270a162ec830c20394ee4190ba81d6dac6fa
cmnva48tt05g6m8lzwnidp6v2,INF-2026-063,2026-01-30T14:00:00.000Z,Aurora IL Data Center,ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva13tj016rm8lz8qpfbb7w,US Signal,cmnva13tj016rm8lz8qpfbb7w,US Signal,cmnva13tj016rm8lz8qpfbb7w,US Signal,https://ussignal.com/press-releases/aurora-data-center-acquisition/,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",c85b573b023701f3b4a2346e8dcf2a6da62d65195310b7126bc5c5f240783432
cmnva460705f5m8lzlwahweox,INF-2026-026,2026-02-02T13:00:00.000Z,Ørsted European Onshore Business,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,Denmark,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",e9653fa25e5ab3d33e7ee56804d3c79f06220da8cf685ceb7662831defeb1f02
cmnva465w05f7m8lz2zqj3884,INF-2026-028,2026-02-02T14:00:00.000Z,Steward Creek Solar Project,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",b2d4aeeafdffeaa6c682a3fee13efbfc2eb14207b35c3fc6ddc4efa55233482a
cmnva46m105fdm8lzjg9eeyaf,INF-2026-034,2026-02-02T15:00:00.000Z,Centrica Energy Solutions (IT/NL),ANNOUNCED,,ACQUISITION_BOLT_ON,EUROPE,Netherlands,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6bdfa3ab840108b67b02e22d3a172334875e1378785bd0332d8108d43c286c03
